name,rating,votes,year,url,plot,genre,na_sales,eu_sales,jp_sales,other_sales,global_sales,company_name,company_url,company_country,company_startyear
Mother 3,9.0,463,2006,https://www.imdb.com/title/tt0825477/?ref_=adv_li_tt,"A young boy from the island of Tazmily must defeat a familiar enemy and his many cohorts, meeting many new friends along the way.",Role-Playing,0.0,0.0,0.39,0.01,0.4,Brownie Brown,https://www.igdb.com/companies/brownie-brown,Japan,2000.0
MotorStorm,7.2,370,2006,https://www.imdb.com/title/tt0891539/?ref_=adv_li_tt,"MotorStorm is a fast action rally type racing game. A racing festival is taking place in the desert. Here you can try a wide variety of vehicles including motorcycles, ATVs, buggies, rally cars, racing truck and even big rig semis.",Racing,1.53,1.61,0.06,0.67,3.88,Evolution Studios,https://www.igdb.com/companies/evolution-studios,United Kingdom,1999.0
MotorStorm,7.2,370,2006,https://www.imdb.com/title/tt0891539/?ref_=adv_li_tt,"MotorStorm is a fast action rally type racing game. A racing festival is taking place in the desert. Here you can try a wide variety of vehicles including motorcycles, ATVs, buggies, rally cars, racing truck and even big rig semis.",Racing,1.53,1.61,0.06,0.67,3.88,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993.0
MotorStorm: Apocalypse,7.1,160,2011,https://www.imdb.com/title/tt1849822/?ref_=adv_li_tt,"In an apocalyptic area known only as The City, racers join in a three day festival to participate in the most dangerous series of races of all time. In this motor storm experience, winner takes all.",Racing,0.21,0.2,0.0,0.08,0.49,Evolution Studios,https://www.igdb.com/companies/evolution-studios,United Kingdom,1999.0
MotorStorm: Apocalypse,7.1,160,2011,https://www.imdb.com/title/tt1849822/?ref_=adv_li_tt,"In an apocalyptic area known only as The City, racers join in a three day festival to participate in the most dangerous series of races of all time. In this motor storm experience, winner takes all.",Racing,0.21,0.2,0.0,0.08,0.49,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993.0
MotorStorm: Arctic Edge,7.3,50,2009,https://www.imdb.com/title/tt1601875/?ref_=adv_li_tt,"MotorStorm has ripped-up the Monument Valley desert, It's obliterated everything that stood in its path on Pacific Rift, and now it's set for a whole new challenge, Battling the frozen wasteland of Alaska's Arctic Edge.",Racing,0.23,0.61,0.0,0.55,1.38,Virtuos,https://www.igdb.com/companies/virtuos,China,2004.0
MotorStorm: Arctic Edge,7.3,50,2009,https://www.imdb.com/title/tt1601875/?ref_=adv_li_tt,"MotorStorm has ripped-up the Monument Valley desert, It's obliterated everything that stood in its path on Pacific Rift, and now it's set for a whole new challenge, Battling the frozen wasteland of Alaska's Arctic Edge.",Racing,0.23,0.61,0.0,0.55,1.38,Bigbig Studios,https://www.igdb.com/companies/bigbig-studios,United Kingdom,2001.0
MotorStorm: Arctic Edge,7.3,50,2009,https://www.imdb.com/title/tt1601875/?ref_=adv_li_tt,"MotorStorm has ripped-up the Monument Valley desert, It's obliterated everything that stood in its path on Pacific Rift, and now it's set for a whole new challenge, Battling the frozen wasteland of Alaska's Arctic Edge.",Racing,0.23,0.61,0.0,0.55,1.38,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993.0
MotorStorm: Pacific Rift,7.4,152,2008,https://www.imdb.com/title/tt1601876/?ref_=adv_li_tt,"If u like wrecking cars and driving monster trucks, ATV's, and other vehicles then this game is for you. This game also has many maps and different game modes to play.",Racing,0.43,0.67,0.02,0.26,1.37,Evolution Studios,https://www.igdb.com/companies/evolution-studios,United Kingdom,1999.0
MotorStorm: Pacific Rift,7.4,152,2008,https://www.imdb.com/title/tt1601876/?ref_=adv_li_tt,"If u like wrecking cars and driving monster trucks, ATV's, and other vehicles then this game is for you. This game also has many maps and different game modes to play.",Racing,0.43,0.67,0.02,0.26,1.37,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993.0
Mount & Blade,8.0,380,2008,https://www.imdb.com/title/tt1778293/?ref_=adv_li_tt,"Calradia is a land at war, offering great riches and even greater dangers to adventurers and mercenaries that flock to shed their blood on its soil. With courage and a strong sword, an unknown stranger can make a name as a warrior.",Role-Playing,0.0,0.02,0.0,0.0,0.02,Paradox Interactive,https://www.igdb.com/companies/paradox-interactive,Sweden,1998.0
Mount & Blade,8.0,380,2008,https://www.imdb.com/title/tt1778293/?ref_=adv_li_tt,"Calradia is a land at war, offering great riches and even greater dangers to adventurers and mercenaries that flock to shed their blood on its soil. With courage and a strong sword, an unknown stranger can make a name as a warrior.",Role-Playing,0.0,0.02,0.0,0.0,0.02,Taleworlds,https://www.igdb.com/companies/taleworlds,Turkey,2005.0
Mount & Blade: Warband,8.4,779,2010,https://www.imdb.com/title/tt1789849/?ref_=adv_li_tt,"A warrior migrates to the divided land of Calradia, and must unite the factions that are at war.",Role-Playing,0.01,0.01,0.0,0.0,0.02,Paradox Interactive,https://www.igdb.com/companies/paradox-interactive,Sweden,1998.0
Mount & Blade: Warband,8.4,779,2010,https://www.imdb.com/title/tt1789849/?ref_=adv_li_tt,"A warrior migrates to the divided land of Calradia, and must unite the factions that are at war.",Role-Playing,0.01,0.01,0.0,0.0,0.02,Taleworlds,https://www.igdb.com/companies/taleworlds,Turkey,2005.0
Ms. Pac-Man Maze Madness,7.5,39,2000,https://www.imdb.com/title/tt0269576/?ref_=adv_li_tt,"Pac-Land is protected by the four gems of virtue: Generosity, Truth, Wisdom, and Courage, These four gems are scattered in the four Wonders of Pac-Land, Now It's up to Ms. Pac-Man to collect them and save Pac-Land.",Puzzle,0.25,0.17,0.0,0.03,0.44,Namco,https://www.igdb.com/companies/namco,Japan,1969.0
Ms. Pac-Man Maze Madness,7.5,39,2000,https://www.imdb.com/title/tt0269576/?ref_=adv_li_tt,"Pac-Land is protected by the four gems of virtue: Generosity, Truth, Wisdom, and Courage, These four gems are scattered in the four Wonders of Pac-Land, Now It's up to Ms. Pac-Man to collect them and save Pac-Land.",Puzzle,0.25,0.17,0.0,0.03,0.44,Mass Media Inc,https://www.igdb.com/companies/mass-media-inc,United States,1986.0
Muppets Party Cruise,8.0,35,2003,https://www.imdb.com/title/tt0477042/?ref_=adv_li_tt,The Muppets decide to take a 'well deserved' vacation. However they accidentally buy tickets for deck 1 instead of first class. They now need to play a wide selection of mini-games to work their way up to first class.,Misc,0.05,0.02,0.0,0.01,0.08,TDK Mediactive,https://www.igdb.com/companies/tdk-mediactive,,
Muppets Party Cruise,8.0,35,2003,https://www.imdb.com/title/tt0477042/?ref_=adv_li_tt,The Muppets decide to take a 'well deserved' vacation. However they accidentally buy tickets for deck 1 instead of first class. They now need to play a wide selection of mini-games to work their way up to first class.,Misc,0.05,0.02,0.0,0.01,0.08,Mass Media Inc,https://www.igdb.com/companies/mass-media-inc,United States,1986.0
Murakumo: Renegade Mech Pursuit,7.3,9,2002,https://www.imdb.com/title/tt0436612/?ref_=adv_li_tt,"5 pilots from the Murakumo unit in their super-sonic mechs, ARKs (Artificial Reflexive Kineticoid) pursues various missions to intercept and eliminate the renegade mechs who are wreaking ... See full summary »",Shooter,0.04,0.01,0.06,0.0,0.11,FromSoftware,https://www.igdb.com/companies/fromsoftware,Japan,1986.0
Muramasa: The Demon Blade,8.0,44,2009,https://www.imdb.com/title/tt1435560/?ref_=adv_li_tt,"Takes place during the Edo period on Japan's main island of Honshu where conflicts have arisen over ownership of the Demon Blades, samurai swords that force their wielders to kill others before bringing tragedy and madness upon them.",Role-Playing,0.33,0.13,0.11,0.04,0.61,Marvelous Entertainment,https://www.igdb.com/companies/marvelous-entertainment,Japan,1997.0
Muramasa: The Demon Blade,8.0,44,2009,https://www.imdb.com/title/tt1435560/?ref_=adv_li_tt,"Takes place during the Edo period on Japan's main island of Honshu where conflicts have arisen over ownership of the Demon Blades, samurai swords that force their wielders to kill others before bringing tragedy and madness upon them.",Role-Playing,0.33,0.13,0.11,0.04,0.61,Rising Star Games,https://www.igdb.com/companies/rising-star-games,United Kingdom,2004.0
Muramasa: The Demon Blade,8.0,44,2009,https://www.imdb.com/title/tt1435560/?ref_=adv_li_tt,"Takes place during the Edo period on Japan's main island of Honshu where conflicts have arisen over ownership of the Demon Blades, samurai swords that force their wielders to kill others before bringing tragedy and madness upon them.",Role-Playing,0.33,0.13,0.11,0.04,0.61,Ignition Entertainment,https://www.igdb.com/companies/ignition-entertainment,,
Muramasa: The Demon Blade,8.0,44,2009,https://www.imdb.com/title/tt1435560/?ref_=adv_li_tt,"Takes place during the Edo period on Japan's main island of Honshu where conflicts have arisen over ownership of the Demon Blades, samurai swords that force their wielders to kill others before bringing tragedy and madness upon them.",Role-Playing,0.33,0.13,0.11,0.04,0.61,Vanillaware,https://www.igdb.com/companies/vanillaware,Japan,2002.0
Murdered: Soul Suspect,7.0,1208,2014,https://www.imdb.com/title/tt3004030/?ref_=adv_li_tt,"A detective, murdered by a serial killer, returns as a ghost and must combine his investigative skills with powerful supernatural abilities to uncover the shocking link between his own death and a series of killings terrifying the town of Salem.",Action,0.28,0.38,0.04,0.1,0.8,Square Enix,https://www.igdb.com/companies/square-enix,Japan,2003.0
Murdered: Soul Suspect,7.0,1208,2014,https://www.imdb.com/title/tt3004030/?ref_=adv_li_tt,"A detective, murdered by a serial killer, returns as a ghost and must combine his investigative skills with powerful supernatural abilities to uncover the shocking link between his own death and a series of killings terrifying the town of Salem.",Action,0.28,0.38,0.04,0.1,0.8,Airtight Games,https://www.igdb.com/companies/airtight-games,United States,2004.0
Musashi: Samurai Legend,7.6,29,2005,https://www.imdb.com/title/tt0453519/?ref_=adv_li_tt,Add a Plot,Role-Playing,0.07,0.06,0.0,0.02,0.15,Square Enix,https://www.igdb.com/companies/square-enix,Japan,2003.0
Mushroom Men: The Spore Wars,0.0,0,2008,https://www.imdb.com/title/tt11356770/?ref_=adv_li_tt,Add a Plot,Action,0.17,0.01,0.0,0.01,0.19,Red Fly Studio,https://www.igdb.com/companies/red-fly-studio,,
Mushroom Men: The Spore Wars,0.0,0,2008,https://www.imdb.com/title/tt11356770/?ref_=adv_li_tt,Add a Plot,Action,0.17,0.01,0.0,0.01,0.19,Gamecock Media Group,https://www.igdb.com/companies/gamecock-media-group,,
My French Coach,0.0,0,2007,https://www.imdb.com/title/tt15684862/?ref_=adv_li_tt,Add a Plot,Misc,0.15,0.02,0.0,0.01,0.18,Sensory Sweep Studios,https://www.igdb.com/companies/sensory-sweep-studios,,
My Spanish Coach,0.0,0,2007,https://www.imdb.com/title/tt15685138/?ref_=adv_li_tt,Add a Plot,Misc,0.4,0.01,0.0,0.03,0.44,Sensory Sweep Studios,https://www.igdb.com/companies/sensory-sweep-studios,,
My Word Coach,0.0,0,2007,https://www.imdb.com/title/tt15685146/?ref_=adv_li_tt,Add a Plot,Misc,0.8300000000000001,0.92,0.0,0.22,1.96,Ubisoft Montreal,https://www.igdb.com/companies/ubisoft-montreal,Canada,1997.0
My Word Coach,0.0,0,2007,https://www.imdb.com/title/tt15685146/?ref_=adv_li_tt,Add a Plot,Misc,0.8300000000000001,0.92,0.0,0.22,1.96,Ubisoft Québec,https://www.igdb.com/companies/ubisoft-quebec--1,Canada,2005.0
MySims SkyHeroes,4.9,12,2010,https://www.imdb.com/title/tt3124998/?ref_=adv_li_tt,Add a Plot,Action,0.57,0.2,0.0,0.08,0.85,Electronic Arts,https://www.igdb.com/companies/electronic-arts,United States,1982.0
MySims SkyHeroes,4.9,12,2010,https://www.imdb.com/title/tt3124998/?ref_=adv_li_tt,Add a Plot,Action,0.57,0.2,0.0,0.08,0.85,Behaviour Interactive,https://www.igdb.com/companies/behaviour-interactive,Canada,1997.0
Myst IV: Revelation,8.5,221,2004,https://www.imdb.com/title/tt0418914/?ref_=adv_li_tt,"Ten years after the events of Myst III: Exile (2001), Atrus calls the Stranger to Tomahna to request his friend's assistance on a crucial decision about his two sons, Sirrus and Achenar, still prisoners in two prison Ages.",Adventure,0.01,0.0,0.0,0.0,0.01,Ubisoft Montreal,https://www.igdb.com/companies/ubisoft-montreal,Canada,1997.0
Myst IV: Revelation,8.5,221,2004,https://www.imdb.com/title/tt0418914/?ref_=adv_li_tt,"Ten years after the events of Myst III: Exile (2001), Atrus calls the Stranger to Tomahna to request his friend's assistance on a crucial decision about his two sons, Sirrus and Achenar, still prisoners in two prison Ages.",Adventure,0.01,0.0,0.0,0.0,0.01,Cyan Worlds,https://www.igdb.com/companies/cyan-worlds,United States,1987.0
Mystic Heroes,7.2,20,2002,https://www.imdb.com/title/tt0369754/?ref_=adv_li_tt,Add a Plot,Action,0.06,0.03,0.04,0.01,0.15,Koei,https://www.igdb.com/companies/koei,Japan,1978.0
NASCAR Heat,7.7,19,2000,https://www.imdb.com/title/tt0298465/?ref_=adv_li_tt,Add a Plot,Racing,0.22,0.15,0.0,0.03,0.39,Digital Illusions CE,https://www.igdb.com/companies/digital-illusions-ce,Sweden,1993.0
NASCAR Heat,7.7,19,2000,https://www.imdb.com/title/tt0298465/?ref_=adv_li_tt,Add a Plot,Racing,0.22,0.15,0.0,0.03,0.39,Hasbro Interactive,https://www.igdb.com/companies/hasbro-interactive,United States,1995.0
NASCAR Heat,7.7,19,2000,https://www.imdb.com/title/tt0298465/?ref_=adv_li_tt,Add a Plot,Racing,0.22,0.15,0.0,0.03,0.39,Monster Games,https://www.igdb.com/companies/monster-games,United States,1996.0
NBA 2K7,7.6,129,2006,https://www.imdb.com/title/tt0808389/?ref_=adv_li_tt,Add a Plot,Sports,1.5,0.07,0.0,0.19,1.77,Take-Two Interactive,https://www.igdb.com/companies/take-two-interactive,United States,1993.0
NBA 2K7,7.6,129,2006,https://www.imdb.com/title/tt0808389/?ref_=adv_li_tt,Add a Plot,Sports,1.5,0.07,0.0,0.19,1.77,Visual Concepts,https://www.igdb.com/companies/visual-concepts,United States,1988.0
